X 0,Y 0,X 1,Y 1,X 2,Y 2,X 3,Y 3,X 4,Y 4,X 5,Y 5,X 6,Y 6,X 7,Y 7,X 8,Y 8,X 9,Y 9,X 10,Y 10,X 11,Y 11,X 12,Y 12,X 13,Y 13,X 14,Y 14,X 15,Y 15,X 16,Y 16,Labels,Image_Name
0.44715175,0.3330869,0.44862056,0.31997085,0.4400259,0.32783237,0.46131778,0.3205343,0.44355243,0.34651998,0.4919216,0.3395951,0.45355392,0.4179411,0.47705728,0.25549674,0.4530972,0.50616825,0.4462866,0.1995753,0.4207054,0.5574901,0.51913965,0.53692526,0.4922769,0.5515189,0.5057827,0.6666958,0.47528148,0.61007065,0.5094462,0.80380386,0.4918669,0.686268,Tree,00000158.jpg
0.45733383,0.35710484,0.480083,0.35077223,0.43877143,0.34755066,0.5094022,0.36832285,0.41690204,0.36152402,0.5520512,0.41724262,0.38535154,0.40983614,0.5261243,0.32657525,0.40548387,0.32718182,0.4885333,0.2515214,0.4283652,0.2316257,0.5061036,0.6217545,0.391989,0.6025545,0.43858963,0.7438118,0.29007548,0.65188235,0.46838048,0.86954045,0.38812438,0.7251557,Tree,00000170.jpg
0.5071208,0.2733592,0.5172347,0.2660166,0.49597007,0.2593889,0.53119683,0.2822721,0.48174173,0.27225944,0.5581074,0.34207067,0.46255708,0.3246243,0.5353866,0.22017264,0.47280136,0.22472468,0.52320457,0.10768894,0.4899129,0.119408086,0.52522314,0.5937006,0.4584352,0.5586256,0.48553243,0.75730777,0.39667,0.5971183,0.48865277,0.9126527,0.4326694,0.6583027,Tree,00000038.jpg
0.5209078,0.24834648,0.54900324,0.23769951,0.5002326,0.24028713,0.58146626,0.25508627,0.4755072,0.25857702,0.6404579,0.32071754,0.4359162,0.32480887,0.69791764,0.23282902,0.4116911,0.2251889,0.6684793,0.13504477,0.41676155,0.115225986,0.6047198,0.56589675,0.47281075,0.5603208,0.48434672,0.68913686,0.34924608,0.65959966,0.5717174,0.82588273,0.50592667,0.77913934,Tree,00000010.jpg
0.535337,0.09466863,0.56276476,0.08217354,0.5147243,0.073680066,0.5953594,0.10668125,0.47895226,0.09033313,0.70589924,0.2272288,0.3855614,0.19751196,0.74553907,0.3478967,0.37364218,0.33444348,0.5886456,0.3167915,0.50779665,0.32939234,0.6120323,0.5041355,0.39830273,0.46459055,0.49848205,0.6950505,0.27035195,0.5425971,0.52283007,0.9384507,0.4312326,0.6986186,Tree,00000004.jpg
0.5151628,0.14298634,0.5393942,0.12836833,0.4903024,0.12363152,0.5689796,0.14210658,0.4473208,0.13350973,0.6595077,0.24192214,0.37571156,0.23021285,0.6875285,0.3284626,0.39253157,0.3351011,0.5786427,0.291601,0.49488148,0.29171076,0.594733,0.49740756,0.40396768,0.47208196,0.50979155,0.66337687,0.28662685,0.5501774,0.523686,0.8326931,0.40644342,0.6484829,Tree,00000005.jpg
0.5648834,0.1324763,0.579531,0.12007324,0.55584663,0.11550624,0.5965006,0.13958791,0.53816926,0.1237336,0.60776967,0.22270764,0.5082828,0.23771581,0.6361257,0.3129351,0.48293266,0.35811344,0.57321453,0.3266547,0.55827516,0.31804207,0.60903895,0.47834957,0.53880775,0.5024999,0.64940125,0.59468865,0.56380546,0.6866594,0.6011486,0.65020204,0.5639297,0.79370713,Tree,00000011.jpg
0.45698968,0.22482118,0.4732576,0.22091413,0.44542268,0.21627593,0.49263495,0.23158845,0.42798606,0.22149873,0.5119236,0.26809055,0.40654734,0.25087,0.5082813,0.2192585,0.40644765,0.19802873,0.5046585,0.14358994,0.42315185,0.13204066,0.48458323,0.4040829,0.40837517,0.3875734,0.4407604,0.49310914,0.33770826,0.4315779,0.46662828,0.5845979,0.38782224,0.489793,Tree,00000039.jpg
0.5651368,0.13286294,0.5795995,0.12005556,0.5561467,0.116320714,0.5964774,0.1391579,0.5387874,0.12494918,0.6076202,0.22247863,0.50891733,0.23842876,0.6345283,0.31332004,0.4827858,0.35733867,0.57394326,0.32554364,0.5551633,0.316993,0.61070883,0.47604242,0.5403272,0.5012571,0.65354437,0.5936554,0.5624789,0.68742007,0.61333597,0.6498726,0.56344557,0.7959179,Tree,File84.jpg
0.46674928,0.31254047,0.4742729,0.30246288,0.45771003,0.2994859,0.48571983,0.3171896,0.44758183,0.31265435,0.51320565,0.3964112,0.42471257,0.37775,0.5494167,0.33446673,0.37696245,0.30979013,0.5921371,0.23243622,0.34140745,0.21041153,0.48344,0.65587354,0.42707196,0.6350279,0.46860808,0.84356266,0.39227235,0.76803964,0.46843785,0.9755603,0.38455063,0.8573883,Tree,00000165.jpg
0.5137538,0.25388756,0.5237546,0.2430309,0.50462896,0.24178024,0.53616595,0.25475043,0.49166885,0.2509983,0.5439633,0.31456697,0.4808778,0.31373823,0.5525454,0.18709318,0.47058144,0.18094267,0.53391755,0.05746943,0.48747772,0.052487988,0.5377599,0.5910607,0.4947123,0.5917359,0.5373341,0.77611756,0.49037632,0.77720606,0.5336099,0.9509101,0.49584085,0.9561766,Tree,00000159.jpg
0.4995832,0.0865951,0.51834613,0.06731725,0.4773102,0.0683342,0.5397031,0.07816563,0.4401312,0.08114686,0.5881576,0.19269863,0.38610217,0.1946445,0.64592546,0.32177323,0.34273338,0.3272956,0.5259834,0.25213853,0.4330341,0.2807481,0.5558596,0.46487305,0.43311772,0.46739587,0.52103114,0.6667069,0.47228822,0.6783142,0.49296528,0.8919619,0.53688836,0.9075829,Tree,File47.jpg
0.36017528,0.41322282,0.38845256,0.40882552,0.3443498,0.40477973,0.42013508,0.42713565,0.32166874,0.41696262,0.4126729,0.45395473,0.3071075,0.4629326,0.4582436,0.36815262,0.2726318,0.3843256,0.38678485,0.28725332,0.32957608,0.28000632,0.4293565,0.62148875,0.34299234,0.6371225,0.54503864,0.6966953,0.39438936,0.7586817,0.47411627,0.77223366,0.3540146,0.879302,Tree,File45.jpg
0.49893737,0.29376656,0.50677097,0.283852,0.49168068,0.2831081,0.51813275,0.2959344,0.4813997,0.2948494,0.52744746,0.3780956,0.47287637,0.37970862,0.542651,0.4772154,0.45468026,0.483785,0.5548773,0.5612594,0.44211587,0.56785905,0.5173812,0.5556541,0.48443913,0.55556464,0.51047593,0.70215607,0.49042067,0.69814074,0.5008129,0.84416425,0.49412313,0.8414642,Tree,00000173.jpg
0.5126236,0.13062741,0.52372605,0.12045936,0.50516784,0.11199257,0.53842556,0.13153587,0.49178952,0.114304736,0.5657299,0.2163617,0.4660634,0.1972945,0.56139594,0.31673536,0.4658905,0.3239402,0.5273851,0.2982963,0.4925217,0.2954889,0.54654384,0.43762094,0.4777112,0.40897572,0.51573294,0.6029663,0.43444872,0.47347406,0.53480023,0.7869819,0.49578786,0.5800173,Tree,00000167.jpg
0.66779613,0.4402857,0.68788266,0.43605003,0.6534388,0.43168297,0.7106032,0.45273125,0.63353163,0.44224256,0.7503442,0.49874896,0.57905644,0.4855732,0.75043136,0.41022015,0.56073064,0.40888843,0.7179897,0.31523317,0.624439,0.3314443,0.7010661,0.68812937,0.58557403,0.67209226,0.6441629,0.8012915,0.48378614,0.7365879,0.66877556,0.9231021,0.5518217,0.82206464,Tree,00000198.jpg
0.5219609,0.2970256,0.54525685,0.2886802,0.5013232,0.28511876,0.57072216,0.3033129,0.4699591,0.2967186,0.6215104,0.3571819,0.4313758,0.34864417,0.6240599,0.2622688,0.45880216,0.26046053,0.59768283,0.181814,0.4868552,0.1611001,0.5702337,0.58739495,0.43615133,0.5649623,0.49603033,0.73627794,0.3149857,0.62639415,0.5521983,0.8950202,0.4367876,0.72000295,Tree,00000007.jpg
0.54526687,0.37371454,0.5650805,0.36976004,0.52975494,0.36809036,0.58931047,0.38724226,0.5106159,0.38356355,0.6043681,0.43407434,0.48307768,0.43019143,0.6592711,0.36653903,0.44403479,0.36331436,0.6707927,0.27916586,0.43250108,0.28078568,0.57199657,0.6091106,0.48500505,0.6070856,0.5930063,0.70790887,0.47269866,0.69750726,0.63227093,0.7400671,0.5147354,0.7209357,Tree,00000204.jpg
0.57964224,0.25079796,0.6066443,0.24205264,0.55892575,0.24166164,0.626085,0.26221162,0.5176276,0.25946423,0.67029953,0.32776594,0.46075916,0.34000427,0.7267292,0.24317221,0.4711806,0.28079718,0.7062687,0.15595514,0.4545526,0.17598687,0.6026689,0.59719616,0.46947017,0.5903284,0.45455375,0.73079336,0.32871976,0.68898505,0.50572985,0.88203627,0.48072952,0.81726474,Tree,00000012.jpg
0.49119806,0.17687179,0.5285227,0.16406612,0.473373,0.15958135,0.56631345,0.17682199,0.4364298,0.16209897,0.6057567,0.2590413,0.34317333,0.26270714,0.6743104,0.3623544,0.27197215,0.3659862,0.52325046,0.36309996,0.43025404,0.35346088,0.6147742,0.5167034,0.4293816,0.5333849,0.69825524,0.6157762,0.42324513,0.68892443,0.667936,0.70366824,0.46728483,0.8294421,Tree,00000006.jpg
0.44521883,0.22203532,0.44314957,0.20987396,0.45381,0.20671584,0.37721696,0.21101671,0.47044677,0.20830321,0.3100085,0.28176156,0.51022285,0.28732616,0.2821654,0.38221893,0.5209928,0.38552678,0.34031996,0.4267424,0.4510062,0.4153536,0.35676387,0.49715424,0.4849413,0.49934483,0.4054609,0.67276365,0.47678426,0.6724224,0.44298774,0.8344158,0.46113312,0.8396622,Tree,00000199.jpg
0.504105,0.12790443,0.5156435,0.11254226,0.49612337,0.11054658,0.5308974,0.12670928,0.48439908,0.12073161,0.55396605,0.23148541,0.45847878,0.22567794,0.56722295,0.3664499,0.4442304,0.3658893,0.52105665,0.29266194,0.48855186,0.28258297,0.53248024,0.48785383,0.46876377,0.48009703,0.50478005,0.6842667,0.44535813,0.65986156,0.50994825,0.8890459,0.47937602,0.8493815,Tree,00000172.jpg
0.43899035,0.16118328,0.47143435,0.14585051,0.4180389,0.13947305,0.51600116,0.15484838,0.38674387,0.14174552,0.59718627,0.25785938,0.28992188,0.23440568,0.58920217,0.39747354,0.25618437,0.38268128,0.4609297,0.33317435,0.38358352,0.3188678,0.49331012,0.51383173,0.28754252,0.48448977,0.3928377,0.67943573,0.16174701,0.5659414,0.4130241,0.86159056,0.31422845,0.6852549,Tree,00000176.jpg
0.4884851,0.116926625,0.53830665,0.0987853,0.4435711,0.09726457,0.6112174,0.1115582,0.38796112,0.10885067,0.74674946,0.22672959,0.26670778,0.21910992,0.81913376,0.37181026,0.19036484,0.36529997,0.5768401,0.28221482,0.40176252,0.28380156,0.6459794,0.48729333,0.34192613,0.47974828,0.5894734,0.69632375,0.3611251,0.66999495,0.5146887,0.8632654,0.4970293,0.8243414,Tree,00000162.jpg
0.515627,0.0,0.5390883,0.0,0.50301063,0.0,0.582405,0.0,0.4861614,0.0,0.70060426,0.08102293,0.38265812,0.07072177,0.7329153,0.26486298,0.36548683,0.27941048,0.58914167,0.20667617,0.48976663,0.21537572,0.61468685,0.47379446,0.4048338,0.4471511,0.5593186,0.74009144,0.31540003,0.6295086,0.5482594,0.9565237,0.42184192,0.7892834,Tree,File40.jpg
0.47848576,0.10597924,0.48941627,0.09117529,0.47015992,0.083601594,0.50678766,0.107598536,0.4608554,0.09571016,0.54866594,0.22250353,0.4314446,0.20229627,0.5462082,0.33671698,0.42119947,0.33845612,0.505832,0.28428707,0.46144772,0.3017432,0.51754284,0.50208074,0.43749753,0.46643266,0.47591043,0.7165427,0.381084,0.57272553,0.47490034,0.90815955,0.4110911,0.6814118,Tree,File83.jpg
0.5610855,0.20196073,0.5803835,0.1856772,0.5344101,0.18817537,0.61370456,0.19190574,0.5005814,0.19934565,0.706407,0.28820363,0.43494645,0.28964832,0.79984796,0.38547727,0.3399517,0.38183883,0.7233802,0.481129,0.40998378,0.47574657,0.6447647,0.52284026,0.48604402,0.5184453,0.5951318,0.7047882,0.5015599,0.68775207,0.53709155,0.87479943,0.53424346,0.8406313,Tree,00000002.jpg
0.46424094,0.28161415,0.48530334,0.2702859,0.44625655,0.27121803,0.510213,0.28801712,0.42458698,0.29018897,0.52028495,0.34409627,0.4157342,0.36498347,0.5759716,0.2825605,0.39153212,0.3051768,0.55335397,0.20342861,0.41224727,0.18656869,0.5079382,0.5768894,0.4369509,0.5962841,0.55758446,0.69350976,0.4834761,0.76532644,0.49131697,0.81659794,0.45530033,0.9378895,Tree,00000016.jpg
0.4325615,0.26352954,0.48971906,0.25339857,0.40324157,0.24325797,0.54114383,0.27888727,0.35257146,0.2530614,0.52738124,0.32615662,0.30426186,0.33203351,0.6428847,0.23898616,0.26266286,0.2566722,0.59916604,0.14161901,0.39955732,0.104906514,0.5310257,0.5290137,0.3787653,0.5482344,0.68538725,0.60294074,0.46987933,0.6840678,0.50097907,0.7302521,0.40420222,0.8745728,Tree,00000200.jpg
0.4876986,0.121150255,0.5275147,0.105651185,0.46940932,0.09989762,0.56875604,0.11762486,0.4318128,0.10005756,0.6064897,0.2076265,0.33607948,0.21933655,0.68308365,0.32981503,0.2716607,0.34999514,0.532399,0.33372095,0.43264362,0.3090333,0.601868,0.5097108,0.41212577,0.5329136,0.71094525,0.6106989,0.42973348,0.70180297,0.65703636,0.7009162,0.47046578,0.8530792,Tree,00000201.jpg
0.48051715,0.11795417,0.4966331,0.098833084,0.46646005,0.09255151,0.521357,0.11427964,0.4480365,0.10403099,0.5359565,0.23339617,0.4351077,0.24842818,0.60918355,0.3926893,0.36396164,0.42798483,0.6614698,0.52901644,0.31003484,0.53143376,0.53407246,0.55281866,0.4662764,0.575746,0.6250309,0.6857888,0.5298721,0.7651381,0.5481388,0.7601985,0.4598332,0.894509,Tree,00000017.jpg
0.548231,0.260224,0.5580157,0.2541335,0.5385488,0.24720089,0.570892,0.26962748,0.52528083,0.25714195,0.5996514,0.32885098,0.5018479,0.3108029,0.6141514,0.22758804,0.48433965,0.23421884,0.650699,0.124095865,0.45429626,0.12690037,0.56671345,0.564769,0.5032727,0.53370744,0.5318856,0.7193856,0.4494482,0.5822909,0.53709054,0.8704497,0.48335752,0.6565728,Tree,00000003.jpg
0.5738755,0.32027656,0.58871984,0.30885914,0.5543299,0.3063496,0.6094071,0.32006183,0.5231203,0.31539938,0.66604805,0.39570028,0.47028053,0.38129765,0.6810881,0.4704041,0.45988223,0.46453908,0.6087228,0.4353753,0.5519004,0.4390313,0.601097,0.57966244,0.46692315,0.5614651,0.5662572,0.7215293,0.40980268,0.65401924,0.549889,0.8642851,0.42897302,0.753335,Tree,00000188.jpg
0.39407492,0.19241998,0.40114298,0.1801141,0.3860863,0.17282665,0.41006637,0.19375041,0.37341648,0.18234761,0.4322621,0.2851722,0.35542828,0.2578442,0.42526132,0.38140884,0.34939307,0.36830068,0.40740538,0.31016168,0.37454504,0.32942367,0.4070507,0.48510882,0.35194987,0.44977632,0.37083912,0.6553655,0.30479467,0.5195216,0.3791212,0.85068375,0.3228671,0.63253105,Tree,File41.jpg
0.50834215,0.31659228,0.5229618,0.31093565,0.4914949,0.3094348,0.5429822,0.3227686,0.47044095,0.3213331,0.5573237,0.36648083,0.45564237,0.37125644,0.5583025,0.30418596,0.43491974,0.34757102,0.52513105,0.21596093,0.44357014,0.3042094,0.53648245,0.5253024,0.4724652,0.523162,0.5295501,0.6497048,0.4965147,0.63276523,0.49546894,0.7658206,0.5001049,0.7423015,Tree,File55.jpg
0.46721014,0.25277424,0.49033496,0.24135773,0.45087954,0.24070445,0.516901,0.25464115,0.42866814,0.2520887,0.5570223,0.31307155,0.39054343,0.31465483,0.5789846,0.21503292,0.37892762,0.21370253,0.5163941,0.11646988,0.4122744,0.10840185,0.5232561,0.5575323,0.40556762,0.5499399,0.47349083,0.68212813,0.2733178,0.65112466,0.51859874,0.8118521,0.32597482,0.7665012,Tree,00000163.jpg
0.46528697,0.2683029,0.49297065,0.25584006,0.4473638,0.25395623,0.5253693,0.26911864,0.41899619,0.26303962,0.5249834,0.33812627,0.40082267,0.35548645,0.5576944,0.43803272,0.37446162,0.47221956,0.56834626,0.5397628,0.3817703,0.5575989,0.54187435,0.5521365,0.4486424,0.5731621,0.6392129,0.6489746,0.48004112,0.71967125,0.6072365,0.7748962,0.43102905,0.89360166,Tree,00000161.jpg
0.5473837,0.30599895,0.58707255,0.29280898,0.5147677,0.29122993,0.63916516,0.30832225,0.4807649,0.30651885,0.72195685,0.38264275,0.43893123,0.38227084,0.70002055,0.27552113,0.4609478,0.28218845,0.6361113,0.1891191,0.45394805,0.17781444,0.6665315,0.6185163,0.48256892,0.60032815,0.5502529,0.74703,0.32498702,0.6476715,0.6418489,0.88608056,0.51871115,0.7318459,Tree,00000175.jpg
0.4884851,0.116926625,0.53830665,0.0987853,0.4435711,0.09726457,0.6112174,0.1115582,0.38796112,0.10885067,0.74674946,0.22672959,0.26670778,0.21910992,0.81913376,0.37181026,0.19036484,0.36529997,0.5768401,0.28221482,0.40176252,0.28380156,0.6459794,0.48729333,0.34192613,0.47974828,0.5894734,0.69632375,0.3611251,0.66999495,0.5146887,0.8632654,0.4970293,0.8243414,Tree,00000149.jpg
0.528392,0.1602851,0.5488003,0.14318648,0.50321317,0.14380626,0.57953423,0.15273553,0.46856993,0.15550067,0.67434067,0.25371537,0.39769083,0.24877605,0.7298606,0.37917796,0.37303844,0.376617,0.5912577,0.3432002,0.49231896,0.34007865,0.5994275,0.4925789,0.41895634,0.4801318,0.56528586,0.6688793,0.39719957,0.6162184,0.5588084,0.8262295,0.47355366,0.736096,Tree,00000015.jpg
0.5162138,0.15796906,0.537881,0.14371891,0.49468514,0.14329478,0.56914985,0.15921493,0.46863163,0.15931812,0.65876776,0.2529129,0.39735186,0.24735448,0.6906164,0.34128612,0.3517371,0.33918992,0.53691554,0.2995352,0.48298025,0.3034176,0.6003237,0.49528998,0.4265901,0.48264822,0.54662347,0.6726487,0.34666133,0.6241122,0.5445662,0.8610016,0.3994018,0.7792698,Tree,00000001.jpg
0.47806033,0.1052305,0.48932648,0.09048462,0.46999866,0.08294796,0.50711095,0.106456205,0.46083242,0.09428579,0.5488284,0.22053494,0.43112832,0.20083055,0.54605377,0.33544126,0.42125934,0.33766574,0.50320107,0.28015763,0.46294656,0.29856798,0.51837283,0.50142455,0.43819064,0.46627867,0.47356343,0.7149261,0.3808356,0.5729121,0.47490174,0.90671134,0.4164254,0.68295705,Tree,00000029.jpg
0.47074896,0.1470448,0.48275775,0.13378309,0.4603745,0.13482544,0.4961806,0.1542132,0.44381547,0.15669824,0.51654255,0.24786739,0.42243105,0.26077437,0.5487079,0.34792253,0.4161098,0.3579068,0.49681383,0.27731323,0.46245164,0.27325496,0.5157015,0.46445736,0.45180434,0.47654152,0.52112144,0.61798865,0.46439633,0.66262037,0.51587087,0.780492,0.48678026,0.8556202,Tree,00000203.jpg
0.5989535,0.1756509,0.61880875,0.16576076,0.58744216,0.15684004,0.64251006,0.18509223,0.5681072,0.16692358,0.69088066,0.27895692,0.5183154,0.25631124,0.68995297,0.348198,0.52960974,0.34347278,0.6237091,0.29481357,0.57986987,0.29896173,0.63589287,0.5078846,0.5192753,0.47607702,0.58622736,0.656263,0.44989645,0.52507156,0.60404015,0.79501617,0.5496815,0.59398407,Tree,00000000.jpg
0.44881877,0.2818736,0.4763739,0.27460146,0.43176347,0.27237827,0.5027787,0.29275137,0.40395895,0.28500476,0.5086296,0.34811097,0.3853833,0.34384233,0.5691101,0.31291094,0.37611145,0.2826868,0.54063237,0.22912784,0.4129227,0.19311424,0.5206923,0.54639876,0.4321983,0.5539311,0.53324735,0.6764637,0.4402353,0.7233906,0.52387226,0.8059376,0.45454517,0.8946455,Tree,00000014.jpg
0.457527,0.25515443,0.5004264,0.24231078,0.4344445,0.2380818,0.54480636,0.25733352,0.39899984,0.24338856,0.5217279,0.29838508,0.37769753,0.31213316,0.6107928,0.20113479,0.29657447,0.22439861,0.58007354,0.105104014,0.36792728,0.10153089,0.5554837,0.55230427,0.44212523,0.5795687,0.68140155,0.626439,0.48412672,0.7323286,0.6184331,0.7412432,0.44651857,0.9133326,Tree,File81.jpg
0.4988535,0.10574035,0.52708954,0.087429956,0.47073326,0.0844995,0.5645313,0.098978,0.42951378,0.093865536,0.6437159,0.21617894,0.35951635,0.20392485,0.6655445,0.37169138,0.3504103,0.36403927,0.5298483,0.29497004,0.4617847,0.2945828,0.56570876,0.5053013,0.3734348,0.48812038,0.4985753,0.7282631,0.28930432,0.671611,0.4677384,0.91913664,0.3333961,0.8330592,Tree,File42.jpg
0.36981532,0.27302063,0.37957102,0.26571715,0.36147636,0.2598063,0.39426446,0.27505386,0.35275838,0.26555124,0.427468,0.32800677,0.3276766,0.31929266,0.45108247,0.25086695,0.28717938,0.28215683,0.51444536,0.1807198,0.21859545,0.1979351,0.39023924,0.518609,0.3283179,0.49122497,0.3516938,0.64211524,0.27152458,0.5069305,0.36849865,0.7762714,0.31482548,0.5604197,Tree,00000160.jpg
0.5082986,0.11697421,0.5235632,0.10047455,0.48903522,0.097513296,0.54379636,0.11390261,0.45990553,0.11000681,0.5998795,0.22777776,0.41866818,0.21677972,0.62249106,0.36474544,0.40839434,0.3596395,0.54193825,0.300293,0.476364,0.30874878,0.5582117,0.5091384,0.43832225,0.49225363,0.5158421,0.71059966,0.39512435,0.65307707,0.4705931,0.8916333,0.40441054,0.802262,Tree,File25.jpg
0.430669,0.23520485,0.44771144,0.22875111,0.40977585,0.22991796,0.4708168,0.25044802,0.38451278,0.25472575,0.5225915,0.30695498,0.3483208,0.31766215,0.57346773,0.23139784,0.30132288,0.2581244,0.54027146,0.15078902,0.30277655,0.18491118,0.4894104,0.54269093,0.37311843,0.5423493,0.481386,0.7361968,0.3322207,0.72263944,0.4729895,0.893425,0.33516166,0.8694607,Tree,File31.jpg
0.5071646,0.2434849,0.51612717,0.23678812,0.4963615,0.23679551,0.53371483,0.25221738,0.4891092,0.2533571,0.6017889,0.29148626,0.44016322,0.28780788,0.6514171,0.2171721,0.36914566,0.21671347,0.5527987,0.15570326,0.4522695,0.1635999,0.5615587,0.4328666,0.45931306,0.42443985,0.54079926,0.38868064,0.4235254,0.35633203,0.51119757,0.5798998,0.45109144,0.5226393,Tree,00000107.jpg
0.46743035,0.09161429,0.49665576,0.0798924,0.4468523,0.07554307,0.5257493,0.10910771,0.40992728,0.09855752,0.6173989,0.2173544,0.3091116,0.2090315,0.68393254,0.32247522,0.25562444,0.33229142,0.5643846,0.3127796,0.39483297,0.31600612,0.55811214,0.4752765,0.35099372,0.45937303,0.4682509,0.6306921,0.20501311,0.5670024,0.49832305,0.83144844,0.33046824,0.7266777,Tree,00000113.jpg
0.5071208,0.2733592,0.5172347,0.2660166,0.49597007,0.2593889,0.53119683,0.2822721,0.48174173,0.27225944,0.5581074,0.34207067,0.46255708,0.3246243,0.5353866,0.22017264,0.47280136,0.22472468,0.52320457,0.10768894,0.4899129,0.119408086,0.52522314,0.5937006,0.4584352,0.5586256,0.48553243,0.75730777,0.39667,0.5971183,0.48865277,0.9126527,0.4326694,0.6583027,Tree,00000073.jpg
0.535337,0.09466863,0.56276476,0.08217354,0.5147243,0.073680066,0.5953594,0.10668125,0.47895226,0.09033313,0.70589924,0.2272288,0.3855614,0.19751196,0.74553907,0.3478967,0.37364218,0.33444348,0.5886456,0.3167915,0.50779665,0.32939234,0.6120323,0.5041355,0.39830273,0.46459055,0.49848205,0.6950505,0.27035195,0.5425971,0.52283007,0.9384507,0.4312326,0.6986186,Tree,00000067.jpg
0.34622452,0.25809932,0.3732025,0.25490496,0.3322525,0.24988456,0.400169,0.2782343,0.31028616,0.2657226,0.38496912,0.31191188,0.298171,0.32660013,0.42641923,0.22862954,0.26069725,0.2598626,0.38712087,0.16597156,0.30017313,0.16470844,0.41048795,0.50653833,0.34097856,0.5275693,0.50520426,0.57724285,0.39528865,0.6573593,0.41855592,0.685722,0.34981024,0.8225035,Tree,00000098.jpg
0.49791154,0.21302243,0.5115538,0.20023242,0.48183224,0.20171767,0.53403777,0.20571327,0.46137074,0.208665,0.55981165,0.27486324,0.4305852,0.27711385,0.58323157,0.36221993,0.3973913,0.36652434,0.51851344,0.3673147,0.49111784,0.37420267,0.5357585,0.44195062,0.45194876,0.44967374,0.5770076,0.54485106,0.5100369,0.5767731,0.5197536,0.6671734,0.49661052,0.71657413,Tree,00000099.jpg
0.4881227,0.12991402,0.5000351,0.11756325,0.47918114,0.10715158,0.5160684,0.13655129,0.46510386,0.11757287,0.5555167,0.24577323,0.42918214,0.21363154,0.5521984,0.32276213,0.4187966,0.31575072,0.50116146,0.28440288,0.45392781,0.29458183,0.5150598,0.526351,0.4309083,0.47978017,0.47528297,0.7033515,0.38056198,0.5080828,0.48989916,0.9156882,0.45101508,0.60491693,Tree,00000112.jpg
0.54601824,0.09467902,0.57878125,0.07879396,0.5213129,0.07297101,0.63015616,0.095179275,0.49011797,0.08492474,0.7345213,0.2007877,0.40451583,0.18583195,0.7488664,0.30208674,0.360802,0.3177272,0.6021074,0.24688539,0.4788011,0.27232102,0.6453817,0.4791965,0.41880983,0.44884095,0.5654793,0.67979074,0.266508,0.55194986,0.5668104,0.90787524,0.37997103,0.7047373,Tree,File18.jpg
0.55270785,0.17516865,0.5605453,0.16364233,0.5450481,0.16161487,0.5718622,0.17535882,0.53501195,0.17223075,0.59376186,0.26509264,0.5154474,0.25439483,0.5996692,0.36537474,0.5088208,0.35184807,0.5644065,0.28126788,0.54050404,0.2863546,0.5701385,0.48331913,0.521092,0.4722448,0.5558659,0.643971,0.5226731,0.6086,0.55084145,0.7966719,0.5413901,0.74552625,Tree,00000138.jpg
0.52182347,0.36209643,0.53598344,0.35681438,0.51083505,0.3522342,0.55308914,0.3725818,0.4948884,0.36434612,0.5820738,0.41737613,0.47502804,0.40568528,0.57401365,0.34132978,0.48318863,0.3388524,0.5463883,0.26915932,0.49834332,0.27058065,0.55635667,0.604629,0.48018312,0.5819481,0.502045,0.73456705,0.4055232,0.6325949,0.5359154,0.8799838,0.47987664,0.7181725,Tree,00000110.jpg
0.484751,0.23588192,0.49976334,0.23051582,0.4779637,0.2277735,0.515364,0.2558548,0.4674539,0.24388692,0.49880892,0.29602465,0.4647099,0.3092552,0.5200411,0.19883274,0.45727444,0.21052137,0.5080594,0.09701264,0.47861966,0.07774224,0.51661265,0.51843303,0.48180777,0.547109,0.58406174,0.5862946,0.50428426,0.7011518,0.57452476,0.68425405,0.48664817,0.8804359,Tree,00000104.jpg
0.55162036,0.24229655,0.5794307,0.23541056,0.53035504,0.23199388,0.61058426,0.25868323,0.5014666,0.25294372,0.6666735,0.31934208,0.44786128,0.32093135,0.6721323,0.2413027,0.46442437,0.26905006,0.64146817,0.15128943,0.48371676,0.16645618,0.59902537,0.5515987,0.44676396,0.53494066,0.5406806,0.69657344,0.3266526,0.6067483,0.5888753,0.83409446,0.44375294,0.69479483,Tree,00000058.jpg
0.5486274,0.30440772,0.587858,0.29263368,0.5153788,0.29055846,0.636733,0.3102866,0.4781737,0.3074296,0.71698827,0.3820514,0.43935934,0.38120925,0.6947146,0.27974966,0.464584,0.28654557,0.6301477,0.1892293,0.44511473,0.18301627,0.6710718,0.6171951,0.48974258,0.5993341,0.5508126,0.7456352,0.33338663,0.65011114,0.63231575,0.8768979,0.5196177,0.7297964,Tree,00000064.jpg
0.46087655,0.3063341,0.44984227,0.29841298,0.45635322,0.2946309,0.38595694,0.30167598,0.47072563,0.30079108,0.35198286,0.33822486,0.5164011,0.34071982,0.30418038,0.22390129,0.5277109,0.22803736,0.34149867,0.15214354,0.4250412,0.12184735,0.41008183,0.57296586,0.51979476,0.5671357,0.4853391,0.7200542,0.5830174,0.6622569,0.44052628,0.8979458,0.53164595,0.79540217,Tree,00000070.jpg
